PERMNO,CUSIP,TICKER_CRDS,TICKER,Unnamed: 4
89326,3.67E+13,ANT,ANT,
89327,4343610,ABG,ABG,
89329,17003280,CQB,CQB,
89332,26009510,DDE,DDE,
89333,48758410,KEI,KEI,
89352,25985810,DOVP,DOVP,
89353,47714310,JBLU,JBLU,
89354,58226670,MCLD,MCLD,
89355,70213F10,PRTR,PRTR,
89367,30218U30,XJT,XJT,
89368,42725M10,HTG,HTG,
89369,51601210,LCI,LCI,
89372,72369H10,PHH,PHH,
89374,74045Q10,PCO,PCO,
89383,02148M10,ATRS,ATRS,
89386,14343640,CKEC,CKEC,
89387,20530610,CPSI,CPSI,
89390,50157710,KYPH,KYPH,
89391,53634X10,LQMT,LQMT,
89393,64110L10,NFLX,NFLX,
89394,69037010,OSTK,OSTK,
89395,72346Q10,PNFP,PNFP,
89397,92343X10,VRNT,VRNT,
89399,786510,ARO,ARO,
89406,29355X10,NPO,NPO,
89410,78464R10,SRX,SRX,
89411,29014R10,ELOX,ELOX,
89413,08915P10,BGFV,BGFV,
89414,22943D10,CTMI,CTMI,
89415,30265Q10,FTDI,FTDI,
89416,43903810,HOFT,HOFT,
89417,46123810,IRGI,IRGI,
89418,55377A10,MTCT,MTCT,
89419,69373H10,PACR,PACR,
89425,95123P10,WTBA,WTBA,
89426,00763M10,AVO,AVO,
89426,00763M10,EYE,EYE,
89440,65080T10,NBBC,NBBC,
89443,96176510,WHG,WHG,
89445,09060J10,BDSI,BDSI,
89447,12824610,CVGW,CVGW,
89449,49749810,KIRK,KIRK,
89453,75689M10,RRGB,RRGB,
89455,78184620,RUSHA,RUSHA,
89456,50216C10,LYTS,LYTS,
89463,12558110,CIT,CIT,
89471,52186N10,LF,LF,
89481,92209W10,VSB,VSB,
89482,05990K10,BANC,BANC,
89485,74439H10,PSYS,PSYS,
89486,88283810,TXUI,TXUI,
89496,97349110,WRS,WRS,
89497,03875Q10,ARB,ARB,
89500,29358R10,ESGR,ESGR,
89502,36866T10,GPRO,GPRO,
89506,78709Y10,SAIA,SAIA,
89509,17179810,XEC,XEC,
89524,1.51E+14,CLFC,CLFC,
89527,39436120,GRNB,GRNB,
89528,45031T87,ITCD,ITCD,
89530,87685110,TAYC,TAYC,
89531,88650R10,TONE,TONE,
89532,90333H10,USIH,USIH,
89540,25339310,DKS,DKS,
89546,63886Q10,NGS,NGS,
89548,26207710,NCT,NCT,
89548,26207710,DS,DS,
89549,69021210,OFI,OFI,
89557,G6218510,MRH,MRH,
89558,G7127P10,PTP,PTP,
89566,21036U10,CNST,CNST,
89567,22122P20,COSI,COSI,
89569,45255A10,IMPC,IMPC,
89572,15721010,CEVA,CEVA,
89573,70088510,PKBK,PKBK,
89574,69354N10,PRAA,PRAA,
89575,78648T10,SAFT,SAFT,
89577,78427V10,SINT,SINT,
89606,83175410,AOBC,AOBC,
89606,83175410,SWBI,SWBI,
89611,388130,ACTG,ACTG,
89614,20162L10,CCBI,CCBI,
89617,29444U70,EQIX,EQIX,
89618,G9456A10,GLNG,GLNG,
89622,92839Y10,VSTA,VSTA,
89636,72650510,PXP,PXP,
89642,10803010,BBNK,BBNK,
89643,31983510,FCCO,FCCO,
89647,11272310,BHS,BHS,
89651,54021P40,LGN,LGN,
89653,74386T10,PFS,PFS,
89654,83607V10,SFFS,SFFS,
89655,62944520,NVEC,NVEC,
89659,53945110,LOJN,LOJN,
89675,54231210,LSS,LSS,
89678,00506P10,ACTI,ACTI,
89680,23342J20,DADE,DADE,
89681,45665Q10,IPCC,IPCC,
89682,50045320,KOMG,KOMG,
89684,00437P10,LEND,LEND,
89685,62913F20,NIHD,NIHD,
89686,93439040,WRC,WRC,
89698,44378720,HSON,HSON,
89700,59109720,MM,MM,
89702,93886220,WNG,WNG,
89715,45309620,IPSU,IPSU,
89727,4004910,ARD,ARD,
89729,44923F10,IRW,IRW,
89735,5538420,BFCF,BFCF,
89736,42234Q10,HTLF,HTLF,
89737,4.63E+14,IPMT,IPMT,
89738,57887710,MBTF,MBTF,
89741,68401P40,OPBK,OPBK,
89752,31845F10,FADV,FADV,
89753,34637510,FORM,FORM,
89756,75955K10,MARK,MARK,
89757,81235010,SHLD,SHLD,
89759,02607P30,AFR,AFR,
89763,20478010,CMPC,CMPC,
89767,43735510,HSOA,HSOA,
89768,55327410,MPG,MPG,
89769,59132420,MUSA,MUSA,
89770,60268220,MSPD,MSPD,
89776,42327X20,HIH,HIH,
89780,64128C10,LBC,LBC,
89781,60855R10,MOH,MOH,
89790,87968A10,TELL,TELL,
89792,14956810,CVCO,CVCO,
89793,23335C10,DTSI,DTSI,
89794,28140A10,EDLG,EDLG,
89796,46261V30,IPAS,IPAS,
89797,46114Y10,IVII,IVII,
89800,64111Q10,NTGR,NTGR,
89801,74092120,PRWT,PRWT,
89803,4410387,AHT,AHT,
89806,17285T10,CDL,CDL,
89810,38868910,GPK,GPK,
89815,75061P10,RAE,RAE,
89821,05566T10,BNCN,BNCN,
89822,25456W20,DRCT,DRCT,
89823,37653610,GOOD,GOOD,
89826,88224Q10,TCBI,TCBI,
89828,91527110,UVSP,UVSP,
89829,03304B30,AGCC,AGCC,
89830,3153810,AMIS,AMIS,
89831,87163L10,BRLC,BRLC,
89835,82661W10,SGTL,SGTL,
89838,09059N10,BIVN,BIVN,
89841,1.26E+14,CNO,CNO,
89849,48113010,JRN,JRN,
89850,63607P20,NFP,NFP,
89860,59608710,MBRK,MBRK,
89863,59509C10,MITI,MITI,
89864,25389B10,DNET,DNET,
89865,37229P50,GTOP,GTOP,
89866,50188920,LKQ,LKQ,
89868,6.29E+14,MYOG,MYOG,
89871,69032210,OVNT,OVNT,
89872,69715410,PSRC,PSRC,
89874,29647510,ESMK,ESMK,
89875,00182C10,ANIP,ANIP,
89876,14622910,CRI,CRI,
89877,32077120,FMD,FMD,
89878,33610F10,FPO,FPO,
89884,84761M10,SSI,SSI,
89885,89573510,TIV,TIV,
89889,17240620,CIDM,CIDM,
89891,03837C10,BVX,BVX,
89891,03837C10,APYX,APYX,
89896,47758P30,JAS,JAS,
89898,67611820,OMEX,OMEX,
89899,82967Y10,SIR,SIR,
89900,87162W10,SNX,SNX,
89901,96638750,WLL,WLL,
89904,11984810,BWLD,BWLD,
89905,1.31E+54,CALD,CALD,
89908,20824210,CONN,CONN,
89910,37184D10,GHCI,GHCI,
89912,48292110,KNBT,KNBT,
89913,57115710,MRLN,MRLN,
89914,65479850,NTMD,NTMD,
89915,58058910,MGRC,MGRC,
89916,65336K10,NXST,NXST,
89917,68371P10,OPEN,OPEN (Solu),
89918,71715B40,PHRM,PHRM,
89919,72344310,PNCL,PNCL,
89920,74756M10,QLTY,QLTY,
89921,69181V10,TICC,TICC,
89922,98390M10,XPER,XPER,
89924,52323410,XPRT,XPRT,
89925,26821110,DZSI,DZSI,
89926,15349110,CENF,CENF,
89928,35245110,FBTX,FBTX,
89932,49918380,KNOL,KNOL,
89933,49720P50,KNTA,KNTA,
89934,58790210,MIGP,MIGP,
89935,55279B20,MEIP,MEIP,
89936,59164X10,MTOH,MTOH,
89938,67984M10,OLBK,OLBK,
89939,68556Y10,ORBZ,ORBZ,
89940,74373W10,PRVD,PRVD,
89941,89421Q20,TZOO,TZOO,
89942,37959R10,GBLI,GBLI,
89945,32110010,FLB,FLB,
89946,2567620,AEL,AEL,
89952,20451N10,CMP,CMP,
89953,43014110,HIH,HIH,
89954,25490A30,HS,HS,
89956,44919F10,HTM,HTM,
89958,88409C10,SWIM,SWIM,
89960,50105F10,KRO,KRO,
89962,55027830,LUM,LUM,
89964,64031N10,NNI,NNI,
89965,6.70E+24,NG,NG,
89968,72407810,PIPR,PIPR,
89969,74963F10,RMR,RMR,
89971,88023U10,TPX,TPX,
89973,91391510,UTI,UTI,
89977,G0538410,AHL,AHL,
89987,38374W10,GPT,GPT (Gove),
89991,72376110,PBF,PBF,
90007,16677X10,CHEV,CHEV,
90008,30229710,EYET,EYET,
90009,G3921A17,GLBC,GLBC,
90011,55907920,MGLN,MGLN,
90012,71638210,PETS,PETS,
90013,73621210,PRPX,PRPX,
90014,75720950,RBAK,RBAK,
90015,86787D20,SNRR,SNRR,
90020,04543P10,AACC,AACC,
90022,04743P10,ATHR,ATHR,
90023,9067610,BIOV,BIOV,
90025,03460L10,ANSV,ANSV,
90026,16445010,CHRK,CHRK,
90029,26815820,DVAX,DVAX,
90031,68236P10,GTXI,GTXI,
90033,87150710,SMBI,SMBI,
90034,29383P20,ENTN,ENTN,
90036,05969F10,TBBK,TBBK,
90037,43274810,ARC,ARC,
90037,43274810,HTH,HTH,
90039,11037M10,BRW,BRW,
90045,50730R10,LI,LI,
90049,78402X10,DDD,DDD,
90055,88889T10,THE,THE,
90058,96779710,GIW,GIW,
90064,14028810,LSE,LSE,
90067,44054310,HOS,HOS,
90077,19249M10,IFMI,IFMI,
90078,87296010,TNS,TNS,
90079,03252Q40,ANDS,ANDS,
90080,18687310,CSBK,CSBK,
90081,23210910,CUTR,CUTR,
90082,15568510,CVCY,CVCY,
90083,23316250,DDIC,DDIC,
90085,82886710,SMPL,SMPL,
90086,58844810,MBVT,MBVT,
90088,56624R10,MCHX,MCHX,
90090,82669G10,SBNY,SBNY,
90091,86661510,SUMT,SUMT,
90092,78573L10,SUNH,SUNH,
90092,78573L10,SBRA,SBRA,
90095,88972820,TOMO,TOMO,
90096,88078L10,TRCA,TRCA,
90097,90385V10,UCTT,UCTT,
90101,80511110,MSTX,MSTX,
90101,80511110,SVRA,SVRA,
90102,3892310,ABR,ABR,
90120,G0585R10,AGO,AGO,
90121,03761U50,AINV,AINV,
90122,06850R10,BTRX,BTRX,
90125,21835210,CORT,CORT,
90126,23282W60,CYTK,CYTK,
90128,45260A10,IMMC,IMMC,
90129,46098130,INTX,INTX,
90132,65020310,NAL,NAL,
90134,74268T10,PROS,PROS,
90135,82967H10,SIRF,SIRF,
90136,83244910,SMTB,SMTB,
90162,37247D10,GNW,GNW,
90164,39525910,GHL,GHL,
90165,45684P10,IFS,IFS,
90167,55025R10,LCC,LCC,
90175,98379310,XPO,XPO,
90176,29383V30,EGT,EGT,
90177,422510,ACAD,ACAD,
90178,02043Q10,ALNY,ALNY,
90179,03475V10,ANGO,ANGO,
90180,4929810,ATLS,ATLS,
90183,21924P10,CRTX,CRTX,
90187,09578R10,NILE,NILE,
90188,67070410,NUVA,NUVA,
90189,6.86E+24,ORGN,ORGN,
90190,03525Y10,PUMP,PUMP,
90191,G7313F10,QNTA,QNTA,
90192,76027610,RJET,RJET,
90194,78469C10,SP,SP,
90196,30205120,XIDE,XIDE,
90197,00686U10,KAR,KAR,
90200,12680430,CAB,CAB,
90204,29259G20,END,END,
90206,37944Q10,GSL,GSL,
90208,45746120,IRC,IRC,
90209,46820210,JTX,JTX,
90210,53217R20,LTM,LTM,
90213,60935Y20,MGI,MGI,
90214,64960450,NYMT,NYMT,
90215,79466L30,CRM,CRM,
90216,84264A10,SSE,SSE,
90217,86272T10,SLH,SLH,
90217,86272T10,BEE,BEE,
90219,G7738W10,SFL,SFL,
90220,9193550,BBBB,BBBB,
90221,06424J10,BOCH,BOCH,
90222,19624P10,CLRK,CLRK,
90224,25055710,DWRI,DWRI,
90229,52171N10,LDIS,LDIS,
90231,59101M10,MBRX,MBRX,
90232,62541B10,MFLX,MFLX,
90233,60877T10,MNTA,MNTA,
90234,61980V10,MOTV,MOTV,
90237,75032320,RTSX,RTSX,
90238,81724Q10,SNMX,SNMX,
90239,86269H10,STGN,STGN,
90241,92926K10,WCAA,WCAA,
90242,G9826810,XRTX,XRTX,
90243,45719T10,INHX,INHX,
90248,25754A20,DPZ,DPZ,
90249,29275Y10,ENS,ENS,
90252,38489R60,GPT,GPT,
90268,61915Q10,MHL,MHL,
90272,94946T10,WCG,WCG,
90273,827210,AFFM,AFFM,
90274,433710,ANCX,ANCX,
90275,05334D10,AUXL,AUXL,
90276,09227Q10,BLKB,BLKB,
90277,11875910,BUCY,BUCY,
90278,19458M10,CFSI,CFSI,
90280,45166R20,IDIX,IDIX,
90281,48369P20,KBAY,KBAY,
90285,56400P70,MNKD,MNKD,
90286,57979310,MSSR,MSSR,
90287,64118B10,NETL,NETL,
90288,64125580,NURO,NURO,
90290,71721R40,PFWD,PFWD,
90291,74348T10,PSEC,PSEC,
90292,74729T10,QCCO,QCCO,
90294,39515010,SRVY,SRVY,
90295,98410X10,XBKS,XBKS,
90299,92870810,VLTR,VLTR,
90300,2483510,ACC,ACC,
90301,09063H10,BMR,BMR,
90303,19247A10,CNS,CNS,
90305,30225T10,EXR,EXR,
90307,49803T30,KRG,KRG,
90312,96041310,WLK,WLK,
90313,16936R10,CAAS,CAAS,
90314,20260810,CVGI,CVGI,
90316,M8724510,ELOS,ELOS,
90318,29871610,EUBK,EUBK,
90321,64846820,NRPH,NRPH,
90322,72607910,PLSB,PLSB,
90323,76657R10,RNOW,RNOW,
90325,85916J40,STXS,STXS,
90333,80281730,SNTS,SNTS,
90335,1964550,ALY,ALY,
90352,26817R10,DYN,DYN,
90353,7368510,BECN,BECN,
90354,67555N20,OCLR,OCLR,
90355,13126N10,CALL,CALL,
90356,19239Y10,COGT,COGT,
90357,28138P10,EEEE,EEEE,
90358,84287310,SFST,SFST,
90359,42724R10,HEOP,HEOP,
90360,47023T10,JMDT,JMDT,
90363,64104X10,NSTC,NSTC,
90365,80556T10,SAXN,SAXN,
90370,92845H10,VSCN,VSCN,
90371,12007610,BBW,BBW,
90373,25386810,DLR,DLR,
90374,26153C10,DWA,DWA,
90377,68334410,ONTO,ONTO,
90378,36188G10,GCT,GCT,
90386,61945C10,MOS,MOS,
90387,74980D10,RTW,RTW,
90388,66704R80,NRF,NRF,
90394,86789210,SHO,SHO,
90396,22966310,CUBE,CUBE,
90400,00770C10,ADES,ADES,
90401,04010L10,ARCC,ARCC,
90404,12811R10,CLMS,CLMS,
90405,22163T10,CTRX,CTRX,
90407,35166A10,FOXH,FOXH,
90408,38061410,GKIS,GKIS,
90409,44746210,HURN,HURN,
90410,46116910,ILSE,ILSE,
90418,71271430,PSPT,PSPT,
90421,78425V10,SIFI,SIFI,
90423,45781M10,INVA,INVA,
90425,88445310,TPGI,TPGI,
90426,G8988C10,TWGP,TWGP,
90427,88268110,TXRH,TXRH,
90428,92856610,VNUS,VNUS,
90429,00253G10,AIC,AIC,
90430,31447P10,FENC,FENC,
90436,40637H10,HALO,HALO,
90438,46259420,IWA,IWA,
90440,64007910,NP,NP,
90444,68668810,ORA,ORA,
90447,83171G10,SPRO,SPRO,
90450,G0489910,ATB,ATB,
90452,37245X20,GETI,GETI,
90453,45772G10,INPC,INPC,
90454,57060D10,MKTX,MKTX,
90455,60983910,MPWR,MPWR,
90456,67091U10,OHAI,OHAI,
90458,66807430,NWE,NWE,
90459,73618720,PLAY,PLAY,
90460,69353C10,PRAI,PRAI,
90461,86815V10,SPSX,SPSX,
90463,90344110,UAPH,UAPH,
90464,84863T10,SPOK,SPOK,
90466,98974V10,ZIPR,ZIPR,
90467,00350L10,ABBC,ABBC,
90468,686410,ADZA,ADZA,
90469,03875P40,ARBX,ARBX,
90470,3100110,ATLO,ATLO,
90476,20568420,CHCI,CHCI,
90477,20826410,CONR,CONR,
90478,14732210,CSCD,CSCD,
90482,43710G10,HOME,HOME,
90484,65440710,NINE,NINE,
90485,13219310,OLED,OLED,
90488,87819320,TEAR,TEAR,
90489,57056R10,LEDR,LEDR,
90490,05969A10,TBBK,TBBK,
90491,39152310,WOLF,WOLF,
90492,93564A10,WRES,WRES,
90493,00739W10,AEA,AEA,
90494,43114K20,BBG,BBG,
90494,43114K20,HPR,HPR,
90496,09624H20,BXC,BXC,
90498,89255N20,TSRE,TSRE,
90501,35039W10,FCL,FCL,
90503,45874310,IBI,IBI,
90504,48256310,KMA,KMA,
90515,87154620,SMA,SMA,
90524,28140H20,EDR,EDR,
90531,69332020,PHH,PHH,
90533,92922P10,WTI,WTI,
90534,17292210,CZNC,CZNC,
90535,23324T10,DLLR,DLLR,
90536,36165220,GFIG,GFIG,
90537,G6543110,NE,NE,
90538,47035520,JRCC,JRCC,
90539,73109410,COOL,COOL,
90539,73109410,PTE,PTE,
90540,63654U10,NATL,NATL,
90541,68401010,OXPS,OXPS,
90542,30233G20,EYPT,EYPT,
90543,81165610,SBX,SBX,
90544,86606G10,SMMF,SMMF,
90546,92554J10,VIAC,VIAC,
90547,02076X10,ANR,ANR,
90548,00191G10,ARC,ARC,
90552,27828V10,EVG,EVG,
90554,30267U10,FTD,FTD,
90555,30556010,FRP,FRP,
90556,36116X10,FSNN,FSNN,
90561,62896810,NASB,NASB,
90564,74112D10,PBH,PBH,
90565,87163F10,SVR,SVR,
90568,56342010,MNTX,MNTX,
90569,96208T10,WEX,WEX,
90590,29366810,EBTC,EBTC,
90591,29371210,EFSC,EFSC,
90592,29076V10,EMAG,EMAG,
90593,31659U30,FICC,FICC,
90600,48716P10,KRNY,KRNY,
90601,63110310,NDAQ,NDAQ,
90603,74036740,PFBC,PFBC,
90604,60855010,THLD,THLD,
90604,60855010,MTEM,MTEM,
90605,91388P10,ULH,ULH,
90613,46031W20,ISE,ISE,
90614,59117610,MEA,MEA,
90628,87235A10,BNK,BNK,
90629,89376N10,TMY,TMY,
90634,05465C10,AX,AX,
90636,49129210,KFFB,KFFB,
90637,74431A10,PBIP,PBIP,
90638,74936120,RCNI,RCNI,
90643,00439T20,ACW,ACW,
90644,5252610,AEN,AEN,
90650,48082910,JOR,JOR,
90656,88650T10,TBV,TBV,
90657,92342Y10,PAY,PAY,
90662,11403910,BFSB,BFSB,
90663,16938W10,CESV,CESV,
90664,25213110,DXCM,DXCM,
90670,63238130,NCOC,NCOC,
90671,72364330,PONR,PONR,
90672,35702310,RAIL,RAIL,
90674,2872310,AEZ,AEZ,
90677,09738U10,BDE,BDE,
90678,13780110,CFW,CFW,
90680,25278430,DRH,DRH,
90682,26745T10,DYAI,DYAI,
90686,37958F20,GTE,GTE,
90690,74349410,PZZ,PZZ,
90696,87953J10,TST,TST,
90699,93455010,WMG,WMG,
90700,98416J11,XRM,XRM,
90706,17306X10,CTRN,CTRN,
90708,61770010,MORN,MORN,
90709,66511210,NREB,NREB,
90710,72927310,PLBC,PLBC,
90711,91030410,UBNK,UBNK,
90712,75954320,REMC,REMC,
90714,78465P10,SSAG,SSAG,
90715,98981710,ZUMZ,ZUMZ,
90716,00922R10,ATSG,ATSG,
90717,1961510,ALLI,ALLI,
90718,06643P10,BFIN,BFIN,
90720,12008R10,BLDR,BLDR,
90721,68822220,GOSHA,GOSHA,
90724,Y2187A15,EGLE,EGLE,
90725,26928A20,EVVV,EVVV,
90727,31567R20,FTWR,FTWR,
90729,37654610,GAIN,GAIN,
90730,42726X10,HBOS,HBOS,
90731,42709650,HTGC,HTGC,
90732,48887910,KNXA,KNXA,
90733,52186330,LEAP,LEAP,
90734,50187A10,LHCG,LHCG,
90735,53353510,LINC,LINC,
90736,59518V10,MEND,MEND,
90741,74060C10,PORK,PORK,
90742,82706L10,SGI,SGI,
90746,G8657Q10,TBSI,TBSI,
90747,92864N10,VLCM,VLCM,
90748,98411C10,XNPT,XNPT,
90751,25056510,DBI,DBI,
90752,12547R10,CIFC,CIFC,
90755,35471R10,FSP,FSP,
90756,68823920,OSK,OSK,
90757,35903210,FRG,FRG,
90760,48248A30,KFN,KFN,
90763,64126X20,NSR,NSR,
90775,89469A10,THS,THS,
90776,95763810,WAL,WAL,
90779,2052010,ALJ,ALJ,
90782,33734710,FHI,FII,
90783,34338910,FTK,FTK,
90786,46568510,ITC,ITC,
90787,46614H40,JRT,JRT,
90789,56030510,MFB,MFB,
90790,58463J30,MPW,MPW,
90791,68572N10,TIS,TIS,
90792,72128310,PIKE,PIKE,
90795,47023A30,JMBA,JMBA,
90800,00635P10,ARXT,ARXT,
90802,15942310,CHAP,CHAP,
90803,20903410,CNSL,CNSL,
90813,Y2685T10,GNK,GNK,
90814,43365Y10,HITT,HITT,
90817,70335Y10,PCAP,PCAP,
90822,86837X10,SWSI,SWSI,
90824,91030T10,UBNK,UBNK,
90825,00081T10,ACCO,ACCO,
90826,69945P10,KIDS,KIDS,
90829,12526910,CF,CF,
90832,29371610,EPE,EPE,
90833,42235N10,HPY,HPY,
90838,48224110,KFI,KFI,
90840,G3163G10,CNR,CNR,
90842,63900P50,NSP,NSP,
90847,75734R10,FRZ,FRZ,
90849,77441510,ROC,ROC,
90850,85472N10,SXC,SXC,
90854,00752J10,AATI,AATI,
90856,04963C20,ATRC,ATRC,
90858,11221110,BRNC,BRNC,
90860,19388P10,COLY,COLY,
90861,29629010,ESCH,ESCH,
90862,33631220,FSGI,FSGI,
90863,43471110,HOKU,HOKU,
90864,47035910,JRVR,JRVR,
90865,50047H20,KONA,KONA,
90867,55402X10,MWIV,MWIV,
90868,68209510,OFLX,OFLX,
90870,75524B10,ROLL,ROLL,
90871,78333210,RUTH,RUTH,
90874,89784N10,TRLG,TRLG,
90875,64107N20,UEPS,UEPS,
90876,90458310,UNCA,UNCA,
90885,30034T10,EVRI,EVRI,
90893,90341W10,LCC,LCC,
90896,14204220,CBOU,CBOU,
90898,14141A10,CSCX,CSCX,
90900,37244C10,GHDX,GHDX,
90901,4.52E+24,IKAN,IKAN,
90906,85712410,SNBI,SNBI,
90907,86732887,SNSS,SNSS,
90910,87424N10,TLEO,TLEO,
90911,89816T10,TRMP,TRMP,
90913,G2143T10,CMPR,CMPR,
90914,94770V10,WBMD,WBMD,
90915,96950G10,WLSC,WLSC,
90916,9623110,BXG,BXG,
90918,09250K10,BWC,BWC,
90921,19238U10,CSA,CSA,
90926,02155H20,ALT,ALT,
90938,86216810,SCU,SCU,
90939,86537810,SUF,SUF,
90943,Y2065G12,DHT,DHT,
90946,2519540,ACLI,ACLI,
90948,40075T60,GBNK,GBNK,
90949,31939010,FBIZ,FBIZ,
90951,42709330,HERO,HERO,
90952,46146L10,ISBC,ISBC,
90953,52463G10,LEGC,LEGC,
90955,86272A20,SSKN,SSKN,
90956,62886K10,NCIT,NCIT,
90957,67072V10,NXTM,NXTM,
90961,94188P10,WSBF,WSBF,
90963,03071H10,AMSF,AMSF,
90965,Y6219711,NM,NM,
90966,14984710,CBEY,CBEY,
90968,29428P10,EPRS,EPRS,
90971,46272610,IRBT,IRBT,
90972,48023P10,JSDA,JSDA,
90978,86765240,SPWR,SPWR,
90979,90431110,UAA,UAA,
90980,90653P10,UDRL,UDRL,
90982,M6787E10,CALL,CALL,
90983,71057710,PEBK,PEBK,
90984,94733A10,WWWW,WWWW,
90984,94733A10,WEB,WEB,
90988,11246310,BKD,BKD,
90989,18453H10,CCO,CCO,
90992,45173410,IHS,IHS,
90994,45928H10,ICO,ICO,
90996,60443P10,BUF,BUF,
90997,65149710,NKT,NKT,
91007,78464A82,EMG,EMG,
91009,78464A84,SPMD,SPMD,
91014,24691110,DLIA,DLIA,
91015,5529810,BCBP,BCBP,
91018,21868110,CORE,CORE,
91020,23257720,CYNO,CYNO,
91021,72941H40,CYTX,CYTX,
91022,2.33E+14,DEIX,DEIX,
91024,54388110,LORL,LORL,
91028,83445320,SOMX,SOMX,
91032,24230910,TRAK,TRAK,
91033,92858J10,VOCS,VOCS,
91041,53803410,LYV,LYV,
91044,23311P10,DCP,DCP,
91045,29100P10,EMS,EMS,
91051,45173H20,PTI,PTI,
91058,76073710,RPB,RPB,
91064,92765V10,REX,REX,
91066,92553P10,VIA,VIA,
91068,16965610,CMG,CMG,
91069,36729W20,GST,GST,
91073,95931910,WNR,WNR,
91074,02216N10,ALTU,ALTU,
91075,02916P10,ARII,ARII,
91080,40403010,HEES,HEES,
91084,75885Y10,RGP,RGP,
91086,00484M10,ACOR,ACOR,
91087,02342J10,AMCP,AMCP,
91090,22704610,CROX,CROX,
91095,53635B10,LQDT,LQDT,
91096,61748W10,MHGC,MHGC,
91098,65411N10,NHWK,NHWK,
91099,67020Q30,NTLS,NTLS,
91100,77777930,ROSE,ROSE,
91102,88448110,TWPG,TWPG,
91103,91004710,UAL,UAL,
91108,19259W20,DRA,DRA,
91109,26927950,XCO,XCO,
91111,29273V10,ET,ET,
91113,42224N10,HS,HS,
91114,50060P10,KOP,KOP,
91116,56845T30,ME,ME,
91117,61943010,MRT,MRT,
91119,30068N10,XAN,XAN,
91120,84651320,LOV,LOV,
91127,G8224510,SMOD,SMOD,
91128,40263530,GPOR,GPOR,
91136,2385010,APP,APP,
91141,58501N10,MDVN,MDVN,
91152,89364110,TDG,TDG,
91154,1538420,ALXA,ALXA,
91157,18418N10,CLAY,CLAY,
91158,27000610,EGLT,EGLT,
91160,37947B10,GNET,GNET,
91161,39322210,GPRE,GPRE,
91165,44980Y30,IPCS,IPCS,
91166,65333910,NEXT,NEXT,
91170,9560210,BLUE,BLUE,
91171,90207C10,TRCB,TRCB,
91172,12618M10,CPII,CPII,
91175,92831L20,EICU,EICU,
91178,68198910,OMRI,OMRI,
91184,14888D20,CBIO,CBIO,
91186,92165910,VNDA,VNDA,
91192,14843510,ROX,ROX,
91195,2.05E+14,CPX,CPX,
91200,38239A10,GGL,GGL,
91203,65687M10,NAO,NAO,
91204,73650884,POR,POR,
91205,81213930,ZZ,ZZ,
91211,5203610,AOG,AOG,
91215,24665A10,DK,DK,
91216,26817C10,DCP,DCP,
91218,2.91E+14,EQ,EQ,
91225,46428881,IHI,IHI,
91234,62475810,MWA,MWA,
91237,92886T20,VG,VG,
91262,4916420,AAWW,AAWW,
91267,09064X10,BMTI,BMTI,
91268,07011T30,BWTR,BWTR,
91269,14986C10,CBAK,CBAK,
91270,16342810,CHTP,CHTP,
91271,20451Q10,CODI,CODI,
91274,31891610,FBMS,FBMS,
91279,69937430,PRTK,PRTK,
91280,66704V10,NSTR,NSTR,
91282,70960010,PNSN,PNSN,
91283,07134L10,HK,HK,
91287,90295210,GROW,GROW,
91296,33691810,FPI,FPI,
91299,36982210,GFN,GFN,
91302,46612H40,JCG,JCG,
91303,50015Q10,KOG,KOG,
91322,92336G10,VSE,VSE,
91348,02081G20,ATEC,ATEC,
91349,89214A10,CLUB,CLUB,
91351,27653410,EIHI,EIHI,
91354,38168Y10,GOLF,GOLF,
91355,43146610,HIL,HIL,
91356,43689320,HOMB,HOMB,
91357,44244K10,HWCC,HWCC,
91358,54352430,LOOP,LOOP,
91359,55035110,LUNA,LUNA,
91360,81617L10,SLCT,SLCT,
91362,68212S10,OMTR,OMTR,
91363,69336V10,PGTI,PGTI,
91364,7.41E+24,PRXI,PRXI,
91365,14161910,CSII,CSII,
91366,87157B10,SNCR,SNCR,
91367,14888710,CTRX,CTRX,
91370,87874D10,TWLL,TWLL,
91371,92864510,VOLC,VOLC,
91376,04930A10,ATLS,ATLS,
91379,44183U20,HUSA,HUSA,
91382,47189410,JAV,JAV,
91391,97382A30,WIN,WIN,
91393,H0153110,AWH,AWH,
91395,18586020,CBLI,CBLI,
91397,16856510,CBNK,CBNK,
91398,22362110,COWN,COWN,
91401,37250U20,GMET,GMET,
91402,16115Q30,GTLS,GTLS,
91403,48300770,KALU,KALU,
91405,66411210,NECB,NECB,
91407,77581P10,ROMA,ROMA,
91411,67804610,BQI,BQI,
91413,29977A10,EVR,EVR,
91415,40415K10,HDP,HDP,
91418,37037310,GMO,GMO,
91419,55973B10,MHR,MHR,
91422,91688T10,URZ,URZ,
91426,G0129K10,AYR,AYR,
91428,4363530,ASTI,ASTI,
91429,05569C10,BJGP,BJGP,
91431,98410220,XBKS,XBKS,
91432,45773Y10,INWK,INWK,
91434,68827R10,OSIR,OSIR,
91436,09254B10,BCF,BCF,
91437,35639010,KAZ,KAZ,
91438,12498B30,CBF,CBF,
91446,20361210,ESXB,ESXB,
91452,48660Q10,KED,KED,
91453,Y2718360,GSL,GSL,
